,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expirationDate,ticker
2521,SPY250417P00450000,2025-02-14 20:40:24+00:00,450.0,0.57,0.55,0.56,-0.00999999,-1.7241364,17.0,8292.0,0.367193828125,False,REGULAR,USD,put,2025-04-17,SPY
2522,SPY250417P00455000,2025-02-14 18:09:12+00:00,455.0,0.59,0.58,0.59,-0.01000005,-1.666675,120.0,757.0,0.3582827844238281,False,REGULAR,USD,put,2025-04-17,SPY
2523,SPY250417P00460000,2025-02-14 20:53:05+00:00,460.0,0.61,0.61,0.62,-0.01999998,-3.1746001,22.0,1577.0,0.3493717407226562,False,REGULAR,USD,put,2025-04-17,SPY
2524,SPY250417P00465000,2025-02-14 17:02:44+00:00,465.0,0.65,0.64,0.65,-0.060000002,-8.450705,119.0,1945.0,0.3402165588378906,False,REGULAR,USD,put,2025-04-17,SPY
2525,SPY250417P00470000,2025-02-14 16:58:26+00:00,470.0,0.69,0.67,0.68,-0.00999999,-1.42857,306.0,5985.0,0.331061376953125,False,REGULAR,USD,put,2025-04-17,SPY
2526,SPY250417P00475000,2025-02-14 20:38:40+00:00,475.0,0.72,0.7,0.71,0.0,0.0,464.0,1383.0,0.3217841259765625,False,REGULAR,USD,put,2025-04-17,SPY
2527,SPY250417P00480000,2025-02-14 20:39:43+00:00,480.0,0.75,0.74,0.75,-0.00999999,-1.3157883,14.0,3988.0,0.3129951513671875,False,REGULAR,USD,put,2025-04-17,SPY
2528,SPY250417P00485000,2025-02-14 21:06:27+00:00,485.0,0.79,0.78,0.79,-0.00999999,-1.2499988,23.0,10951.0,0.30408410766601557,False,REGULAR,USD,put,2025-04-17,SPY
2529,SPY250417P00490000,2025-02-14 20:39:52+00:00,490.0,0.84,0.83,0.84,-0.04000002,-4.545457,41.0,8355.0,0.29566134033203123,False,REGULAR,USD,put,2025-04-17,SPY
2530,SPY250417P00495000,2025-02-14 17:52:55+00:00,495.0,0.9,0.88,0.89,-0.01000005,-1.0989065,13.0,6715.0,0.2869944348144531,False,REGULAR,USD,put,2025-04-17,SPY
2531,SPY250417P00500000,2025-02-14 20:53:17+00:00,500.0,0.92,0.93,0.94,-0.03999996,-4.1666627,436.0,16916.0,0.2782054602050781,False,REGULAR,USD,put,2025-04-17,SPY
2532,SPY250417P00505000,2025-02-14 18:48:02+00:00,505.0,1.01,1.0,1.01,-0.01999998,-1.9417458,49.0,6865.0,0.2701489001464844,False,REGULAR,USD,put,2025-04-17,SPY
2533,SPY250417P00510000,2025-02-14 20:34:12+00:00,510.0,1.09,1.07,1.08,-0.00999999,-0.90909004,12.0,7702.0,0.2617261328125,False,REGULAR,USD,put,2025-04-17,SPY
2534,SPY250417P00515000,2025-02-14 20:54:19+00:00,515.0,1.14,1.14,1.16,-0.03999996,-3.3898275,136.0,8329.0,0.25354750366210943,False,REGULAR,USD,put,2025-04-17,SPY
2535,SPY250417P00520000,2025-02-14 20:45:37+00:00,520.0,1.24,1.24,1.25,-0.03999996,-3.1249971,24.0,6945.0,0.24536887451171874,False,REGULAR,USD,put,2025-04-17,SPY
2536,SPY250417P00525000,2025-02-14 20:53:19+00:00,525.0,1.33,1.34,1.36,-0.049999952,-3.623185,120.0,11901.0,0.23761748718261716,False,REGULAR,USD,put,2025-04-17,SPY
2537,SPY250417P00530000,2025-02-14 20:50:21+00:00,530.0,1.5,1.46,1.48,0.0,0.0,218.0,56161.0,0.22974403076171873,False,REGULAR,USD,put,2025-04-17,SPY
2538,SPY250417P00535000,2025-02-14 20:50:21+00:00,535.0,1.6,1.61,1.63,-0.09000003,-5.3254457,541.0,7031.0,0.2224198852539062,False,REGULAR,USD,put,2025-04-17,SPY
2539,SPY250417P00540000,2025-02-14 20:50:22+00:00,540.0,1.77,1.77,1.79,-0.08000004,-4.3243265,915.0,24323.0,0.21472953247070312,False,REGULAR,USD,put,2025-04-17,SPY
2540,SPY250417P00541000,2025-02-17 05:02:25+00:00,541.0,1.8,,,-0.26999998,-13.043478,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2541,SPY250417P00542000,2025-02-17 05:02:26+00:00,542.0,1.83,,,0.0,0.0,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2542,SPY250417P00543000,2025-02-17 05:02:27+00:00,543.0,1.87,,,-0.29000008,-13.425929,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2543,SPY250417P00544000,2025-02-17 05:02:27+00:00,544.0,1.91,,,0.0,0.0,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2544,SPY250417P00545000,2025-02-14 20:59:54+00:00,545.0,2.0,1.97,1.98,-0.06999993,-3.3816395,607.0,18281.0,0.20728331787109372,False,REGULAR,USD,put,2025-04-17,SPY
2545,SPY250417P00546000,2025-02-17 05:02:28+00:00,546.0,2.0,,,-0.22000003,-9.909911,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2546,SPY250417P00547000,2025-02-17 05:02:29+00:00,547.0,2.04,,,-0.120000124,-5.555561,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2547,SPY250417P00548000,2025-02-17 05:02:30+00:00,548.0,2.08,,,0.0,0.0,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2548,SPY250417P00549000,2025-02-17 05:02:30+00:00,549.0,2.12,,,-0.32000017,-13.11476,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2549,SPY250417P00550000,2025-02-14 21:03:01+00:00,550.0,2.23,2.19,2.21,-0.07999992,-3.4632003,11570.0,30313.0,0.20020331054687499,False,REGULAR,USD,put,2025-04-17,SPY
2550,SPY250417P00551000,2025-02-17 05:02:32+00:00,551.0,2.22,,,-0.51,-18.681318,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2551,SPY250417P00552000,2025-02-17 05:02:32+00:00,552.0,2.27,,,-0.17000008,-6.967216,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2552,SPY250417P00553000,2025-02-17 05:02:33+00:00,553.0,2.32,,,-0.35000014,-13.10862,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2553,SPY250417P00554000,2025-02-17 05:02:33+00:00,554.0,2.36,,,-0.20000005,-7.8125014,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2554,SPY250417P00555000,2025-02-14 20:53:19+00:00,555.0,2.44,2.45,2.47,-0.13999987,-5.4263515,455.0,2913.0,0.19297071685791017,False,REGULAR,USD,put,2025-04-17,SPY
2555,SPY250417P00556000,2025-02-17 05:02:35+00:00,556.0,2.48,,,-0.4000001,-13.888891,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2556,SPY250417P00557000,2025-02-17 05:02:35+00:00,557.0,2.54,,,-0.42000008,-14.189192,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2557,SPY250417P00558000,2025-02-17 05:02:36+00:00,558.0,2.6,,,-0.20000005,-7.1428585,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2558,SPY250417P00559000,2025-02-17 05:02:37+00:00,559.0,2.65,,,-0.39999986,-13.114749,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2559,SPY250417P00560000,2025-02-14 21:04:38+00:00,560.0,2.79,2.75,2.77,-0.10000014,-3.4602125,1036.0,48057.0,0.18573812316894528,False,REGULAR,USD,put,2025-04-17,SPY
2560,SPY250417P00561000,2025-02-17 05:02:38+00:00,561.0,2.79,,,-0.21000004,-7.0000014,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2561,SPY250417P00562000,2025-02-17 05:02:39+00:00,562.0,2.86,,,-0.13000011,-4.34783,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2562,SPY250417P00563000,2025-02-17 05:02:39+00:00,563.0,2.93,,,-0.25,-7.861635,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2563,SPY250417P00564000,2025-02-17 05:02:40+00:00,564.0,3.0,,,-0.22000003,-6.832299,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2564,SPY250417P00565000,2025-02-14 21:13:17+00:00,565.0,3.13,3.1,3.12,-0.06999993,-2.1874979,641.0,12495.0,0.1785360467529297,False,REGULAR,USD,put,2025-04-17,SPY
2565,SPY250417P00566000,2025-02-17 05:02:41+00:00,566.0,3.15,,,-0.15999985,-4.8338323,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2566,SPY250417P00567000,2025-02-17 05:02:42+00:00,567.0,3.23,,,-0.6500001,-16.752579,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2567,SPY250417P00568000,2025-02-17 05:02:42+00:00,568.0,3.41,,,-0.37999988,-10.026382,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2568,SPY250417P00569000,2025-02-17 05:02:43+00:00,569.0,3.4,,,-0.5899999,-14.786965,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2569,SPY250417P00570000,2025-02-14 21:02:03+00:00,570.0,3.57,3.51,3.54,-0.13000011,-3.5135167,1971.0,23747.0,0.17151707397460939,False,REGULAR,USD,put,2025-04-17,SPY
2570,SPY250417P00571000,2025-02-17 05:02:44+00:00,571.0,3.57,,,-0.22000003,-5.8047504,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2571,SPY250417P00572000,2025-02-17 05:02:45+00:00,572.0,3.66,,,-0.6299999,-14.685312,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2572,SPY250417P00573000,2025-02-17 05:02:45+00:00,573.0,3.76,,,-0.3399999,-8.292682,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2573,SPY250417P00574000,2025-02-17 05:02:46+00:00,574.0,3.86,,,-0.26,-6.31068,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2574,SPY250417P00575000,2025-02-14 21:14:55+00:00,575.0,4.03,3.99,4.02,-0.1699996,-4.04761,12224.0,19949.0,0.16431499755859375,False,REGULAR,USD,put,2025-04-17,SPY
2575,SPY250417P00576000,2025-02-17 05:02:47+00:00,576.0,4.07,,,-0.32999992,-7.499998,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2576,SPY250417P00577000,2025-02-17 05:02:48+00:00,577.0,4.18,,,-0.26000023,-5.8558607,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2577,SPY250417P00578000,2025-02-17 05:02:49+00:00,578.0,4.29,,,-0.78999996,-15.551182,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2578,SPY250417P00579000,2025-02-17 05:02:49+00:00,579.0,4.41,,,-0.4300003,-8.884303,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2579,SPY250417P00580000,2025-02-14 21:14:34+00:00,580.0,4.61,4.57,4.6,-0.17999983,-3.7578254,13970.0,17339.0,0.15729602478027344,False,REGULAR,USD,put,2025-04-17,SPY
2580,SPY250417P00581000,2025-02-17 05:02:51+00:00,581.0,4.72,,,-0.19000006,-3.8696551,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2581,SPY250417P00582000,2025-02-17 05:02:51+00:00,582.0,4.79,,,-0.42999983,-8.237545,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2582,SPY250417P00583000,2025-02-17 05:02:52+00:00,583.0,4.92,,,-0.8800001,-15.172416,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2583,SPY250417P00584000,2025-02-17 05:02:52+00:00,584.0,5.13,,,-0.5699997,-9.999995,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2584,SPY250417P00585000,2025-02-14 21:01:00+00:00,585.0,5.38,5.25,5.28,-0.089999676,-1.6453323,2133.0,9141.0,0.15015498291015628,False,REGULAR,USD,put,2025-04-17,SPY
2585,SPY250417P00586000,2025-02-17 05:02:54+00:00,586.0,5.35,,,-0.5300002,-9.013609,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2586,SPY250417P00587000,2025-02-17 05:02:54+00:00,587.0,5.51,,,-0.3499999,-5.972695,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2587,SPY250417P00588000,2025-02-17 05:02:55+00:00,588.0,5.67,,,-0.3699999,-6.125826,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2588,SPY250417P00589000,2025-02-17 05:02:56+00:00,589.0,5.81,,,-0.32999992,-5.374592,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2589,SPY250417P00590000,2025-02-14 21:14:40+00:00,590.0,6.1,6.06,6.09,-0.119999886,-1.9292587,2006.0,34977.0,0.14301394104003906,False,REGULAR,USD,put,2025-04-17,SPY
2590,SPY250417P00591000,2025-02-17 05:02:57+00:00,591.0,6.25,,,-0.26999998,-4.141104,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2591,SPY250417P00592000,2025-02-17 05:02:57+00:00,592.0,6.37,,,-0.26000023,-3.921572,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2592,SPY250417P00593000,2025-02-17 05:02:58+00:00,593.0,6.57,,,-0.33999968,-4.920401,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2593,SPY250417P00594000,2025-02-17 05:02:59+00:00,594.0,6.95,,,0.009999752,0.14408864,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2594,SPY250417P00595000,2025-02-14 21:05:20+00:00,595.0,7.12,7.03,7.07,-0.19000006,-2.59918,763.0,11586.0,0.13597970962524414,False,REGULAR,USD,put,2025-04-17,SPY
2595,SPY250417P00596000,2025-02-17 05:03:00+00:00,596.0,7.19,,,-1.3600001,-15.906434,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2596,SPY250417P00597000,2025-02-17 05:03:01+00:00,597.0,7.42,,,-0.40999985,-5.236269,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2597,SPY250417P00598000,2025-02-17 05:03:01+00:00,598.0,7.65,,,-0.37000036,-4.613471,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2598,SPY250417P00599000,2025-02-17 05:03:02+00:00,599.0,7.89,,,-1.1399999,-12.624583,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2599,SPY250417P00600000,2025-02-14 21:13:32+00:00,600.0,8.27,8.21,8.25,-0.13999939,-1.6646776,4659.0,22271.0,0.12897599548339844,False,REGULAR,USD,put,2025-04-17,SPY
2600,SPY250417P00601000,2025-02-17 05:03:03+00:00,601.0,8.53,,,-0.26000023,-2.9579093,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2601,SPY250417P00602000,2025-02-17 05:03:04+00:00,602.0,8.68,,,-1.8299999,-17.411987,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2602,SPY250417P00603000,2025-02-17 05:03:04+00:00,603.0,8.87,,,-0.5600004,-5.9384985,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2603,SPY250417P00604000,2025-02-17 05:03:05+00:00,604.0,9.25,,,-0.39999962,-4.145074,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2604,SPY250417P00605000,2025-02-14 21:01:34+00:00,605.0,9.78,9.63,9.68,-0.11000061,-1.1122407,634.0,14957.0,0.12203331588745117,False,REGULAR,USD,put,2025-04-17,SPY
2605,SPY250417P00606000,2025-02-17 05:03:06+00:00,606.0,9.8,,,-0.23999977,-2.390436,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2606,SPY250417P00607000,2025-02-17 05:03:07+00:00,607.0,10.22,,,-0.21000004,-2.0134232,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2607,SPY250417P00608000,2025-02-17 05:03:08+00:00,608.0,10.54,,,-0.35000038,-3.2139611,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2608,SPY250417P00609000,2025-02-17 05:03:08+00:00,609.0,11.08,,,-0.19000053,-1.6858964,,,0.0,False,REGULAR,USD,put,2025-04-17,SPY
2609,SPY250417P00610000,2025-02-14 21:14:54+00:00,610.0,11.4,11.35,11.4,-0.25,-2.145923,1774.0,3941.0,0.11506011901855469,True,REGULAR,USD,put,2025-04-17,SPY
2610,SPY250417P00611000,2025-02-17 05:03:09+00:00,611.0,11.68,,,-0.5199995,-4.262291,,,0.0,True,REGULAR,USD,put,2025-04-17,SPY
2611,SPY250417P00612000,2025-02-17 05:03:10+00:00,612.0,12.02,,,-0.5,-3.9936101,,,0.0,True,REGULAR,USD,put,2025-04-17,SPY
2612,SPY250417P00613000,2025-02-17 05:03:11+00:00,613.0,12.7,,,-0.10000038,-0.781253,,,0.0,True,REGULAR,USD,put,2025-04-17,SPY
2613,SPY250417P00614000,2025-02-17 05:03:11+00:00,614.0,13.4,,,0.09999943,0.7518754,,,0.0,True,REGULAR,USD,put,2025-04-17,SPY
2614,SPY250417P00615000,2025-02-14 21:00:04+00:00,615.0,13.61,13.42,13.48,-0.10000038,-0.72939736,99.0,1856.0,0.10819373260498047,True,REGULAR,USD,put,2025-04-17,SPY
2615,SPY250417P00616000,2025-02-17 05:03:13+00:00,616.0,13.72,,,-1.7399998,-11.254849,,,0.0,True,REGULAR,USD,put,2025-04-17,SPY
2616,SPY250417P00618000,2025-02-17 05:03:14+00:00,618.0,15.04,,,0.0,0.0,,,0.0,True,REGULAR,USD,put,2025-04-17,SPY
2617,SPY250417P00619000,2025-02-17 05:03:14+00:00,619.0,15.5,,,0.0,0.0,,,0.0,True,REGULAR,USD,put,2025-04-17,SPY
2618,SPY250417P00620000,2025-02-14 20:09:27+00:00,620.0,15.91,14.17,17.78,-0.29999924,-1.8507048,22.0,669.0,0.12104150451660156,True,REGULAR,USD,put,2025-04-17,SPY
2619,SPY250417P00623000,2025-02-17 05:03:17+00:00,623.0,17.92,,,0.0,0.0,,,0.0,True,REGULAR,USD,put,2025-04-17,SPY
2620,SPY250417P00624000,2025-02-17 05:03:18+00:00,624.0,17.97,,,0.03999901,0.22308426,,,0.0,True,REGULAR,USD,put,2025-04-17,SPY
2621,SPY250417P00625000,2025-02-14 16:20:24+00:00,625.0,19.19,17.14,19.19,-0.059999466,-0.31168553,11.0,292.0,0.09781785980224611,True,REGULAR,USD,put,2025-04-17,SPY
2622,SPY250417P00629000,2025-02-17 05:03:21+00:00,629.0,22.26,,,0.0,0.0,,,0.0,True,REGULAR,USD,put,2025-04-17,SPY
2623,SPY250417P00630000,2025-02-14 18:47:03+00:00,630.0,21.8,20.58,24.17,-1.6000004,-6.8376083,13.0,141.0,0.1129544271850586,True,REGULAR,USD,put,2025-04-17,SPY
2624,SPY250417P00634000,2025-02-17 05:03:24+00:00,634.0,25.39,,,0.0,0.0,,,0.0,True,REGULAR,USD,put,2025-04-17,SPY
2625,SPY250417P00635000,2025-02-13 20:49:34+00:00,635.0,26.5,24.47,28.06,0.0,0.0,2.0,97.0,0.11155063262939452,True,REGULAR,USD,put,2025-04-17,SPY
2626,SPY250417P00638000,2025-02-17 05:03:26+00:00,638.0,28.7,,,0.0,0.0,,,0.0,True,REGULAR,USD,put,2025-04-17,SPY
2627,SPY250417P00639000,2025-02-17 05:03:27+00:00,639.0,32.9,,,0.0,0.0,,,0.0,True,REGULAR,USD,put,2025-04-17,SPY
2628,SPY250417P00640000,2025-02-14 20:49:25+00:00,640.0,30.77,28.78,32.36,-0.55999947,-1.7874225,32.0,55.0,0.11289339263916015,True,REGULAR,USD,put,2025-04-17,SPY
2629,SPY250417P00645000,2024-12-06 18:48:08+00:00,645.0,38.75,45.94,47.0,0.0,0.0,4.0,0.0,0.2543409527587891,True,REGULAR,USD,put,2025-04-17,SPY
2630,SPY250417P00650000,2025-02-14 21:10:37+00:00,650.0,40.46,38.42,42.0,-5.170002,-11.330269,9.0,11.0,0.12903703002929687,True,REGULAR,USD,put,2025-04-17,SPY
2631,SPY250417P00655000,2025-02-06 15:11:57+00:00,655.0,49.34,43.42,47.0,0.0,0.0,,0.0,0.13990117919921874,True,REGULAR,USD,put,2025-04-17,SPY
2632,SPY250417P00660000,2024-12-16 05:10:37+00:00,660.0,66.86,55.72,58.89,0.0,0.0,2.0,0.0,0.2604138900756836,True,REGULAR,USD,put,2025-04-17,SPY
2633,SPY250417P00665000,2025-02-11 20:59:00+00:00,665.0,59.99,53.42,57.0,0.0,0.0,1.0,5.0,0.16083602844238282,True,REGULAR,USD,put,2025-04-17,SPY
2634,SPY250417P00670000,2025-02-11 20:59:00+00:00,670.0,65.01,58.42,62.0,0.0,0.0,1.0,0.0,0.17090672851562502,True,REGULAR,USD,put,2025-04-17,SPY
2635,SPY250417P00680000,2024-12-18 14:48:30+00:00,680.0,77.25,80.3,83.63,0.0,0.0,,0.0,0.3754945263671875,True,REGULAR,USD,put,2025-04-17,SPY
2636,SPY250417P00690000,2025-02-06 21:00:22+00:00,690.0,84.0,78.42,82.0,0.0,0.0,,0.0,0.20929745788574217,True,REGULAR,USD,put,2025-04-17,SPY
2637,SPY250417P00700000,2025-01-24 21:07:54+00:00,700.0,93.46,88.42,92.0,0.0,0.0,41.0,0.0,0.22748575256347653,True,REGULAR,USD,put,2025-04-17,SPY
2638,SPY250417P00710000,2024-11-19 16:20:06+00:00,710.0,121.65,110.24,113.63,0.0,0.0,2.0,0.0,0.45117736328125,True,REGULAR,USD,put,2025-04-17,SPY
2639,SPY250417P00750000,2024-12-16 05:10:48+00:00,750.0,150.02,145.62,148.79,0.0,0.0,2.0,0.0,0.4647270324707031,True,REGULAR,USD,put,2025-04-17,SPY
2640,SPY250417P00810000,2024-12-16 05:10:55+00:00,810.0,257.78,247.5,250.91,0.0,0.0,,0.0,1.107365303039551,True,REGULAR,USD,put,2025-04-17,SPY
2641,SPY250417P00830000,2025-01-10 15:34:21+00:00,830.0,247.8,218.42,222.0,0.0,0.0,2.0,0.0,0.4252376812744141,True,REGULAR,USD,put,2025-04-17,SPY
2642,VIX250219C00009000,2025-02-14 18:12:54+00:00,9.0,7.1,7.0,7.15,0.0,0.0,4.0,0.0,8.125004921875,True,REGULAR,USD,call,2025-02-19,^VIX
2643,VIX250219C00010000,2025-02-14 14:50:55+00:00,10.0,6.09,6.0,6.15,0.0,0.0,18.0,0.0,6.9453138183593754,True,REGULAR,USD,call,2025-02-19,^VIX
2644,VIX250219C00010500,2025-02-12 19:19:50+00:00,10.5,6.37,5.5,5.65,0.0,0.0,13.0,0.0,6.398439501953126,True,REGULAR,USD,call,2025-02-19,^VIX
2645,VIX250219C00011000,2025-02-13 19:36:46+00:00,11.0,5.5,5.0,5.15,0.0,0.0,1.0,0.0,5.867190166015625,True,REGULAR,USD,call,2025-02-19,^VIX
2646,VIX250219C00011500,2025-02-12 19:13:03+00:00,11.5,5.35,4.5,4.65,0.0,0.0,1.0,0.0,5.351565810546873,True,REGULAR,USD,call,2025-02-19,^VIX
2647,VIX250219C00012000,2025-02-17 03:22:27+00:00,12.0,3.6,4.0,4.15,0.0,0.0,5.0,0.0,4.8593789257812485,True,REGULAR,USD,call,2025-02-19,^VIX
2648,VIX250219C00012500,2025-02-14 14:30:13+00:00,12.5,3.6,3.5,3.65,0.0,0.0,8.0,0.0,4.371098286132812,True,REGULAR,USD,call,2025-02-19,^VIX
2649,VIX250219C00013000,2025-02-14 20:51:50+00:00,13.0,3.0,3.0,3.15,0.0,0.0,349.0,0.0,3.8945315136718754,True,REGULAR,USD,call,2025-02-19,^VIX
2650,VIX250219C00013500,2025-02-14 20:59:03+00:00,13.5,2.48,2.52,2.63,0.0,0.0,289.0,0.0,3.4218764453125,True,REGULAR,USD,call,2025-02-19,^VIX
2651,VIX250219C00014000,2025-02-17 15:03:53+00:00,14.0,2.02,2.02,2.13,0.0,0.0,1.0,0.0,2.94531513671875,True,REGULAR,USD,call,2025-02-19,^VIX
2652,VIX250219C00014500,2025-02-14 21:13:58+00:00,14.5,1.56,1.52,1.64,0.0,0.0,179.0,0.0,2.47656630859375,True,REGULAR,USD,call,2025-02-19,^VIX
2653,VIX250219C00015000,2025-02-17 13:29:18+00:00,15.0,1.01,1.03,1.15,0.0,0.0,51.0,0.0,1.9921875390625,True,REGULAR,USD,call,2025-02-19,^VIX
2654,VIX250219C00015500,2025-02-14 21:00:27+00:00,15.5,0.7,0.59,0.7,0.0,0.0,493.0,0.0,1.5546897265624997,False,REGULAR,USD,call,2025-02-19,^VIX
2655,VIX250219C00016000,2025-02-18 01:25:07+00:00,16.0,0.4,0.31,0.42,-0.03999999,-9.090907,2.0,0.0,1.36328443359375,False,REGULAR,USD,call,2025-02-19,^VIX
2656,VIX250219C00016500,2025-02-14 21:10:41+00:00,16.5,0.32,0.2,0.29,0.0,0.0,3290.0,0.0,1.40625296875,False,REGULAR,USD,call,2025-02-19,^VIX
2657,VIX250219C00017000,2025-02-17 13:29:18+00:00,17.0,0.2,0.12,0.2,0.0,0.0,1.0,0.0,1.4453152734375,False,REGULAR,USD,call,2025-02-19,^VIX
2658,VIX250219C00017500,2025-02-14 21:13:14+00:00,17.5,0.21,0.09,0.18,0.0,0.0,371.0,0.0,1.6015644921874999,False,REGULAR,USD,call,2025-02-19,^VIX
2659,VIX250219C00018000,2025-02-17 13:29:18+00:00,18.0,0.13,0.06,0.15,0.0,0.0,301.0,0.0,1.703126484375,False,REGULAR,USD,call,2025-02-19,^VIX
2660,VIX250219C00018500,2025-02-17 16:04:46+00:00,18.5,0.11,0.04,0.13,0.0,0.0,1.0,0.0,1.8046884765624998,False,REGULAR,USD,call,2025-02-19,^VIX
2661,VIX250219C00019000,2025-02-14 21:14:30+00:00,19.0,0.13,0.05,0.1,0.0,0.0,26635.0,0.0,1.9375003125,False,REGULAR,USD,call,2025-02-19,^VIX
2662,VIX250219C00019500,2025-02-14 20:26:20+00:00,19.5,0.14,0.02,0.11,0.0,0.0,55.0,0.0,2.0468798828125,False,REGULAR,USD,call,2025-02-19,^VIX
2663,VIX250219C00020000,2025-02-14 21:14:53+00:00,20.0,0.12,0.02,0.1,0.0,0.0,18619.0,0.0,2.1718795703125,False,REGULAR,USD,call,2025-02-19,^VIX
2664,VIX250219C00020500,2025-02-14 21:11:25+00:00,20.5,0.09,0.01,0.09,0.0,0.0,112.0,0.0,2.2500043749999996,False,REGULAR,USD,call,2025-02-19,^VIX
2665,VIX250219C00021000,2025-02-14 21:09:39+00:00,21.0,0.08,0.01,0.09,0.0,0.0,20349.0,0.0,2.3906290234374996,False,REGULAR,USD,call,2025-02-19,^VIX
2666,VIX250219C00021500,2025-02-14 15:38:13+00:00,21.5,0.1,0.0,0.08,0.0,0.0,24.0,0.0,2.43750390625,False,REGULAR,USD,call,2025-02-19,^VIX
2667,VIX250219C00022000,2025-02-14 21:13:14+00:00,22.0,0.09,0.04,0.08,0.0,0.0,8463.0,0.0,2.7656280859375,False,REGULAR,USD,call,2025-02-19,^VIX
2668,VIX250219C00022500,2025-02-14 17:05:28+00:00,22.5,0.08,0.0,0.08,0.0,0.0,7.0,0.0,2.68750328125,False,REGULAR,USD,call,2025-02-19,^VIX
2669,VIX250219C00023000,2025-02-14 21:14:41+00:00,23.0,0.08,0.0,0.08,0.0,0.0,3342.0,0.0,2.81250296875,False,REGULAR,USD,call,2025-02-19,^VIX
2670,VIX250219C00023500,2025-02-14 21:14:37+00:00,23.5,0.07,0.0,0.07,0.0,0.0,336.0,0.0,2.8750028125,False,REGULAR,USD,call,2025-02-19,^VIX
2671,VIX250219C00024000,2025-02-14 21:10:44+00:00,24.0,0.07,0.0,0.07,0.0,0.0,2593.0,0.0,3.0000025,False,REGULAR,USD,call,2025-02-19,^VIX
2672,VIX250219C00024500,2025-02-13 19:02:30+00:00,24.5,0.07,0.0,0.07,0.0,0.0,1.0,0.0,3.0937522656249996,False,REGULAR,USD,call,2025-02-19,^VIX
2673,VIX250219C00025000,2025-02-14 21:08:36+00:00,25.0,0.08,0.0,0.07,0.0,0.0,16332.0,0.0,3.2187519531249995,False,REGULAR,USD,call,2025-02-19,^VIX
